OrderID,CustomerID,City,Restaurant,Meal,Quantity,OrderValue,PaymentMethod,DeliveryTime(mins),OrderStatus,OrderDate
9188,2421,Uyo,Sweet Sensation,Ice Cream,1,10594.1,Wallet,15,Delivered,2024-01-07 09:07:00
9189,8283,Enugu,The Place,Spaghetti Bolognese,1,13852.96,Cash,78,Delivered,2024-01-07 09:08:00
9190,1255,Ibadan,Dominos Pizza,Ice Cream,2,3952.32,Card,80,Delivered,2024-01-07 09:09:00
9191,8248,Asaba,The Place,Yam & Egg Sauce,3,11261.99,Card,41,Delivered,2024-01-07 09:10:00
9192,3962,Lagos,Mr Biggs,Ice Cream,1,7180.92,Transfer,12,Delivered,2024-01-07 09:11:00
9193,3282,Ibadan,Mr Biggs,Efo Riro & Poundo,1,7405.45,Transfer,38,Delivered,2024-01-07 09:12:00
9194,9744,Benin City,Chicken Republic,Spaghetti Bolognese,4,12882.07,Card,52,Delivered,2024-01-07 09:13:00
9195,9372,Port Harcourt,Kilimanjoro,Efo Riro & Poundo,1,12223.0,Wallet,16,Delivered,2024-01-07 09:14:00
9196,2477,Lagos,Coldstone,Small Chops,4,10153.39,Transfer,55,Cancelled,2024-01-07 09:15:00
9197,9762,Abeokuta,Chicken Republic,Fried Rice & Turkey,3,10750.23,Cash,70,Delivered,2024-01-07 09:16:00
9198,5952,Abeokuta,Dominos Pizza,Burger & Fries,3,7183.97,Card,71,Delivered,2024-01-07 09:17:00
9199,6880,Port Harcourt,Kilimanjaro,Shawarma,3,12774.37,Wallet,10,Pending,2024-01-07 09:18:00
9200,6592,Abeokuta,Chicken Republic,Burger & Fries,4,2723.88,Transfer,26,Delivered,2024-01-07 09:19:00
9201,8091,Asaba,Coldstone,Pizza (Large),1,7015.36,Cash,62,Delivered,2024-01-07 09:20:00
9202,1591,Lagos,Chicken Republic,Small Chops,1,12359.6,Cash,57,Delivered,2024-01-07 09:21:00
9203,7277,Benin City,The Place,Efo Riro & Poundo,1,2774.01,Card,20,Delivered,2024-01-07 09:22:00
9204,3260,Port Harcourt,Coldstone,Spaghetti Bolognese,1,4121.08,Card,45,Delivered,2024-01-07 09:23:00
9205,1347,Uyo,Mr Biggs,Efo Riro & Poundo,2,8128.94,Cash,29,Delivered,2024-01-07 09:24:00
9206,9357,Lagos,Mr Biggs,Fried Rice & Turkey,3,9155.79,Card,50,Delivered,2024-01-07 09:25:00
9207,6032,Asaba,Dominos Pizza,Ice Cream,4,9708.18,Wallet,39,Delivered,2024-01-07 09:26:00
9208,5443,Abeokuta,Kilimanjoro,Shawarma,1,7316.32,Card,79,Delivered,2024-01-07 09:27:00
9209,9774,Abeokuta,Chopnownow,Jollof Rice & Chicken,1,5227.84,Wallet,80,Delivered,2024-01-07 09:28:00
9210,7869,Asaba,Coldstone,Efo Riro & Poundo,4,9009.89,Transfer,15,Delivered,2024-01-07 09:29:00
9211,6696,Port Harcourt,Kilimanjaro,Fried Rice & Turkey,3,3197.76,Card,83,Delivered,2024-01-07 09:30:00
9212,4038,Abeokuta,Kilimanjoro,Pizza (Large),1,11509.05,Cash,80,Delivered,2024-01-07 09:31:00
9213,3845,Enugu,Kilimanjaro,Pizza (Large),3,6631.56,Cash,77,Delivered,2024-01-07 09:32:00
9214,8864,Lagos,Coldstone,Spaghetti Bolognese,2,2223.11,Wallet,22,Delivered,2024-01-07 09:33:00
9215,7609,Asaba,Dominos Pizza,Fried Rice & Turkey,2,3083.04,Wallet,70,Delivered,2024-01-07 09:34:00
9216,2265,Ibadan,Kilimanjoro,Ice Cream,1,5992.26,Transfer,25,Delivered,2024-01-07 09:35:00
9217,3274,Ibadan,The Place,Yam & Egg Sauce,3,5904.49,Transfer,33,Delivered,2024-01-07 09:36:00
9218,3470,Asaba,Dominos Pizza,Burger & Fries,4,11288.36,Card,51,Delivered,2024-01-07 09:37:00
9219,3577,Asaba,Sweet Sensation,Fried Rice & Turkey,1,13858.08,Transfer,83,Delivered,2024-01-07 09:38:00
9220,4660,Enugu,Coldstone,Yam & Egg Sauce,4,12435.65,Card,83,Delivered,2024-01-07 09:39:00
9221,2068,Asaba,Kilimanjaro,Ice Cream,1,8313.18,Transfer,18,Pending,2024-01-07 09:40:00
9222,6591,Lagos,Sweet Sensation,Spaghetti Bolognese,4,5349.06,Transfer,31,Delivered,2024-01-07 09:41:00
9223,6974,Abuja,The Place,Pizza (Large),3,12415.15,Transfer,18,Delivered,2024-01-07 09:42:00
9224,5829,Asaba,The Place,Ice Cream,2,13214.62,Transfer,89,Delivered,2024-01-07 09:43:00
9225,2950,Benin City,Sweet Sensation,Small Chops,3,3394.92,Card,25,Pending,2024-01-07 09:44:00
9226,9283,Ibadan,Chopnownow,Pizza (Large),3,9580.9,Wallet,21,Delivered,2024-01-07 09:45:00
9227,4093,Abuja,Coldstone,Fried Rice & Turkey,3,12316.68,Card,12,Delivered,2024-01-07 09:46:00
9228,6311,Abuja,Mr Biggs,Efo Riro & Poundo,3,14166.16,Transfer,88,Failed,2024-01-07 09:47:00
9229,2387,Abeokuta,The Place,Efo Riro & Poundo,4,7820.85,Wallet,62,Delivered,2024-01-07 09:48:00
9230,5274,Abuja,Dominos Pizza,Small Chops,1,5693.76,Wallet,41,Delivered,2024-01-07 09:49:00
9231,3285,Benin City,Chicken Republic,Fried Rice & Turkey,1,3864.73,Transfer,65,Delivered,2024-01-07 09:50:00
9232,4206,Enugu,Chicken Republic,Yam & Egg Sauce,3,14736.68,Card,89,Delivered,2024-01-07 09:51:00
9233,3924,Ibadan,Mr Biggs,Ice Cream,2,14431.37,Wallet,56,Delivered,2024-01-07 09:52:00
9234,8045,Abeokuta,Sweet Sensation,Burger & Fries,3,12845.88,Card,40,Delivered,2024-01-07 09:53:00
9235,9471,Ibadan,Coldstone,Efo Riro & Poundo,2,14057.02,Cash,52,Delivered,2024-01-07 09:54:00
9236,2618,Asaba,Kilimanjoro,Small Chops,4,6718.15,Transfer,11,Cancelled,2024-01-07 09:55:00
9237,9562,Uyo,Chicken Republic,Shawarma,4,3170.78,Wallet,33,Delivered,2024-01-07 09:56:00
9238,6896,Lagos,Kilimanjoro,Jollof Rice & Chicken,1,10718.53,Card,73,Delivered,2024-01-07 09:57:00
9239,8843,Abuja,Sweet Sensation,Burger & Fries,1,14358.3,Cash,26,Delivered,2024-01-07 09:58:00
9240,8063,Uyo,Chicken Republic,Ice Cream,2,7068.55,Cash,33,Delivered,2024-01-07 09:59:00
9241,9495,Enugu,Sweet Sensation,Fried Rice & Turkey,2,3746.86,Wallet,52,Delivered,2024-01-07 10:00:00
9242,2348,Lagos,The Place,Spaghetti Bolognese,3,5830.99,Cash,52,Delivered,2024-01-07 10:01:00
9243,6556,Abeokuta,Mr Biggs,Efo Riro & Poundo,1,5934.54,Card,15,Delivered,2024-01-07 10:02:00
9244,6289,Port Harcourt,Chopnownow,Jollof Rice & Chicken,1,10528.95,Cash,29,Cancelled,2024-01-07 10:03:00
9245,3422,Benin City,Chopnownow,Fried Rice & Turkey,1,6975.85,Wallet,47,Delivered,2024-01-07 10:04:00
9246,4628,Uyo,Chicken Republic,Burger & Fries,4,13881.8,Card,57,Delivered,2024-01-07 10:05:00
9247,3428,Abuja,Mr Biggs,Pizza (Large),1,14255.33,Transfer,40,Cancelled,2024-01-07 10:06:00
9248,4033,Ibadan,Mr Biggs,Fried Rice & Turkey,3,5270.56,Wallet,58,Delivered,2024-01-07 10:07:00
9249,7157,Lagos,Kilimanjoro,Jollof Rice & Chicken,1,13133.84,Wallet,47,Delivered,2024-01-07 10:08:00
9250,9860,Ibadan,The Place,Burger & Fries,2,11984.83,Wallet,14,Failed,2024-01-07 10:09:00
9251,9691,Port Harcourt,Dominos Pizza,Shawarma,4,8259.58,Card,86,Pending,2024-01-07 10:10:00
9252,8813,Port Harcourt,Kilimanjoro,Burger & Fries,2,10075.42,Wallet,65,Pending,2024-01-07 10:11:00
9253,2414,Lagos,The Place,Yam & Egg Sauce,2,9521.22,Card,63,Delivered,2024-01-07 10:12:00
9254,7708,Ibadan,Chicken Republic,Efo Riro & Poundo,3,9510.58,Wallet,59,Delivered,2024-01-07 10:13:00
9255,9721,Ibadan,Dominos Pizza,Burger & Fries,4,6267.68,Card,65,Delivered,2024-01-07 10:14:00
9256,7635,Asaba,Dominos Pizza,Shawarma,4,9474.93,Card,76,Delivered,2024-01-07 10:15:00
9257,4621,Uyo,Kilimanjoro,Efo Riro & Poundo,1,11655.04,Cash,61,Delivered,2024-01-07 10:16:00
9258,6315,Ibadan,Kilimanjoro,Spaghetti Bolognese,2,14715.07,Wallet,47,Delivered,2024-01-07 10:17:00
9259,1754,Lagos,Kilimanjaro,Yam & Egg Sauce,3,5484.91,Card,13,Delivered,2024-01-07 10:18:00
9260,3347,Asaba,Chicken Republic,Ice Cream,3,13248.29,Card,38,Delivered,2024-01-07 10:19:00
9261,1726,Lagos,Sweet Sensation,Efo Riro & Poundo,1,4945.02,Cash,86,Delivered,2024-01-07 10:20:00
9262,5923,Abeokuta,Chopnownow,Jollof Rice & Chicken,1,14417.22,Card,19,Delivered,2024-01-07 10:21:00
9263,3649,Port Harcourt,Kilimanjaro,Fried Rice & Turkey,3,9624.98,Card,22,Delivered,2024-01-07 10:22:00
9264,3815,Abeokuta,Dominos Pizza,Burger & Fries,3,3124.07,Cash,67,Delivered,2024-01-07 10:23:00
9265,4279,Uyo,The Place,Burger & Fries,1,9356.93,Wallet,75,Delivered,2024-01-07 10:24:00
9266,3984,Abuja,The Place,Burger & Fries,2,9910.74,Card,78,Cancelled,2024-01-07 10:25:00
9267,4807,Port Harcourt,Sweet Sensation,Jollof Rice & Chicken,3,4276.52,Cash,88,Delivered,2024-01-07 10:26:00
9268,8876,Benin City,Mr Biggs,Shawarma,2,2029.79,Card,18,Delivered,2024-01-07 10:27:00
9269,7099,Lagos,Mr Biggs,Pizza (Large),2,8442.63,Card,59,Delivered,2024-01-07 10:28:00
9270,1607,Port Harcourt,The Place,Fried Rice & Turkey,4,7822.06,Transfer,19,Delivered,2024-01-07 10:29:00
9271,7169,Benin City,Chopnownow,Spaghetti Bolognese,1,8955.66,Wallet,84,Delivered,2024-01-07 10:30:00
9272,8790,Benin City,Kilimanjaro,Jollof Rice & Chicken,4,6105.13,Card,31,Cancelled,2024-01-07 10:31:00
9273,6573,Lagos,Kilimanjoro,Fried Rice & Turkey,3,6004.67,Card,28,Pending,2024-01-07 10:32:00
9274,1634,Enugu,Chopnownow,Burger & Fries,2,11864.18,Wallet,10,Pending,2024-01-07 10:33:00
9275,2074,Lagos,Chicken Republic,Pizza (Large),4,2210.95,Card,79,Failed,2024-01-07 10:34:00
9276,2914,Lagos,Coldstone,Spaghetti Bolognese,3,12319.39,Card,48,Cancelled,2024-01-07 10:35:00
9277,1588,Ibadan,Sweet Sensation,Pizza (Large),1,6506.56,Card,62,Delivered,2024-01-07 10:36:00
9278,4231,Benin City,Chopnownow,Shawarma,3,11099.12,Transfer,36,Delivered,2024-01-07 10:37:00
9279,7351,Ibadan,Sweet Sensation,Ice Cream,2,14407.31,Card,19,Delivered,2024-01-07 10:38:00
9280,4838,Enugu,The Place,Burger & Fries,4,14681.82,Card,80,Delivered,2024-01-07 10:39:00
9281,2973,Abuja,Kilimanjoro,Jollof Rice & Chicken,4,2370.13,Wallet,23,Delivered,2024-01-07 10:40:00
9282,6044,Uyo,Coldstone,Burger & Fries,2,6962.85,Cash,18,Delivered,2024-01-07 10:41:00
9283,7103,Abuja,Coldstone,Yam & Egg Sauce,4,5654.55,Transfer,16,Delivered,2024-01-07 10:42:00
9284,7683,Benin City,The Place,Small Chops,4,2907.92,Card,75,Delivered,2024-01-07 10:43:00
9285,6837,Ibadan,Chicken Republic,Shawarma,2,2225.33,Card,15,Delivered,2024-01-07 10:44:00
9286,7783,Port Harcourt,Dominos Pizza,Efo Riro & Poundo,4,7091.78,Cash,40,Cancelled,2024-01-07 10:45:00
9287,6594,Enugu,Chicken Republic,Ice Cream,2,7376.06,Transfer,49,Pending,2024-01-07 10:46:00
9288,4822,Lagos,Mr Biggs,Shawarma,3,10413.54,Card,68,Delivered,2024-01-07 10:47:00
9289,4389,Asaba,Chopnownow,Yam & Egg Sauce,4,9711.77,Card,79,Delivered,2024-01-07 10:48:00
9290,6914,Asaba,Chicken Republic,Fried Rice & Turkey,1,13313.09,Card,29,Delivered,2024-01-07 10:49:00
9291,2780,Lagos,Sweet Sensation,Small Chops,4,12746.88,Card,79,Cancelled,2024-01-07 10:50:00
9292,4688,Enugu,Mr Biggs,Efo Riro & Poundo,4,5776.65,Wallet,64,Delivered,2024-01-07 10:51:00
9293,8211,Port Harcourt,Chicken Republic,Jollof Rice & Chicken,2,13057.75,Card,27,Delivered,2024-01-07 10:52:00
9294,6037,Abeokuta,Dominos Pizza,Jollof Rice & Chicken,2,4779.57,Cash,48,Delivered,2024-01-07 10:53:00
9295,7319,Asaba,Dominos Pizza,Pizza (Large),3,11342.7,Card,20,Cancelled,2024-01-07 10:54:00
9296,9640,Ibadan,The Place,Shawarma,4,2759.51,Wallet,12,Delivered,2024-01-07 10:55:00
9297,1081,Enugu,Dominos Pizza,Fried Rice & Turkey,2,13338.88,Transfer,60,Delivered,2024-01-07 10:56:00
9298,7278,Benin City,Kilimanjoro,Yam & Egg Sauce,3,10546.65,Cash,76,Delivered,2024-01-07 10:57:00
9299,7999,Ibadan,Mr Biggs,Shawarma,2,14364.66,Card,43,Delivered,2024-01-07 10:58:00
9300,2406,Benin City,Coldstone,Shawarma,1,13106.1,Transfer,49,Delivered,2024-01-07 10:59:00
9301,8410,Enugu,Coldstone,Fried Rice & Turkey,4,4706.98,Wallet,53,Delivered,2024-01-07 11:00:00
9302,2480,Uyo,Coldstone,Small Chops,2,11625.72,Wallet,50,Delivered,2024-01-07 11:01:00
9303,4598,Benin City,Kilimanjoro,Pizza (Large),1,8767.95,Cash,11,Delivered,2024-01-07 11:02:00
9304,8993,Lagos,Kilimanjaro,Burger & Fries,4,11657.13,Wallet,60,Pending,2024-01-07 11:03:00
9305,5183,Asaba,Kilimanjoro,Efo Riro & Poundo,1,7578.19,Transfer,25,Delivered,2024-01-07 11:04:00
9306,4680,Abeokuta,Sweet Sensation,Shawarma,4,10779.07,Wallet,43,Delivered,2024-01-07 11:05:00
9307,8644,Enugu,The Place,Efo Riro & Poundo,3,3182.78,Transfer,65,Pending,2024-01-07 11:06:00
9308,5310,Enugu,Kilimanjoro,Jollof Rice & Chicken,3,5981.1,Transfer,73,Delivered,2024-01-07 11:07:00
9309,2758,Uyo,Sweet Sensation,Shawarma,4,6387.76,Transfer,44,Delivered,2024-01-07 11:08:00
9310,3599,Abuja,Sweet Sensation,Jollof Rice & Chicken,3,4431.54,Transfer,27,Delivered,2024-01-07 11:09:00
9311,6616,Ibadan,Dominos Pizza,Spaghetti Bolognese,2,8718.97,Cash,42,Delivered,2024-01-07 11:10:00
9312,6813,Enugu,Coldstone,Burger & Fries,1,12639.02,Card,85,Delivered,2024-01-07 11:11:00
9313,4853,Port Harcourt,Chicken Republic,Shawarma,4,7360.48,Transfer,30,Pending,2024-01-07 11:12:00
9314,3292,Asaba,Kilimanjaro,Burger & Fries,2,14265.59,Wallet,26,Delivered,2024-01-07 11:13:00
9315,2501,Lagos,Chicken Republic,Burger & Fries,3,3534.28,Wallet,53,Pending,2024-01-07 11:14:00
9316,9422,Asaba,Mr Biggs,Jollof Rice & Chicken,4,10573.62,Cash,82,Delivered,2024-01-07 11:15:00
9317,8550,Uyo,Kilimanjoro,Jollof Rice & Chicken,3,4117.73,Card,50,Delivered,2024-01-07 11:16:00
9318,5250,Port Harcourt,Chicken Republic,Jollof Rice & Chicken,2,6699.44,Card,42,Pending,2024-01-07 11:17:00
9319,7991,Abuja,Kilimanjaro,Fried Rice & Turkey,4,8590.64,Cash,89,Delivered,2024-01-07 11:18:00
9320,1114,Ibadan,Mr Biggs,Jollof Rice & Chicken,1,11958.99,Card,66,Delivered,2024-01-07 11:19:00
9321,5406,Lagos,Dominos Pizza,Yam & Egg Sauce,1,5367.99,Transfer,77,Delivered,2024-01-07 11:20:00
9322,3347,Enugu,Chopnownow,Ice Cream,4,6989.5,Card,16,Delivered,2024-01-07 11:21:00
9323,2041,Asaba,Chicken Republic,Ice Cream,4,5321.47,Wallet,62,Delivered,2024-01-07 11:22:00
9324,7927,Asaba,Kilimanjaro,Yam & Egg Sauce,2,14858.12,Transfer,88,Delivered,2024-01-07 11:23:00
9325,1011,Asaba,Mr Biggs,Pizza (Large),1,7232.17,Cash,31,Delivered,2024-01-07 11:24:00
9326,8980,Enugu,Sweet Sensation,Yam & Egg Sauce,4,10223.85,Cash,48,Delivered,2024-01-07 11:25:00
9327,8871,Port Harcourt,Kilimanjaro,Shawarma,4,10181.4,Transfer,62,Delivered,2024-01-07 11:26:00
9328,7375,Uyo,Coldstone,Burger & Fries,1,8329.4,Transfer,15,Delivered,2024-01-07 11:27:00
9329,8098,Lagos,Kilimanjaro,Pizza (Large),2,10585.44,Wallet,11,Delivered,2024-01-07 11:28:00
9330,4676,Lagos,Chicken Republic,Ice Cream,3,8782.45,Transfer,70,Delivered,2024-01-07 11:29:00
9331,7109,Asaba,Chopnownow,Pizza (Large),3,12544.09,Wallet,32,Delivered,2024-01-07 11:30:00
9332,6397,Uyo,Coldstone,Fried Rice & Turkey,4,12387.91,Wallet,52,Delivered,2024-01-07 11:31:00
9333,4065,Enugu,Coldstone,Shawarma,3,2265.07,Transfer,53,Delivered,2024-01-07 11:32:00
9334,3036,Abeokuta,Chicken Republic,Jollof Rice & Chicken,2,11561.07,Cash,41,Delivered,2024-01-07 11:33:00
9335,4046,Enugu,Coldstone,Burger & Fries,3,4706.78,Transfer,12,Delivered,2024-01-07 11:34:00
9336,1540,Asaba,Kilimanjaro,Spaghetti Bolognese,3,2481.35,Cash,57,Delivered,2024-01-07 11:35:00
9337,1076,Lagos,Sweet Sensation,Spaghetti Bolognese,2,10497.28,Wallet,39,Delivered,2024-01-07 11:36:00
9338,4067,Asaba,Sweet Sensation,Pizza (Large),1,3630.01,Card,14,Cancelled,2024-01-07 11:37:00
9339,1023,Benin City,Coldstone,Fried Rice & Turkey,1,11154.18,Card,39,Delivered,2024-01-07 11:38:00
9340,6134,Enugu,Coldstone,Pizza (Large),2,9696.58,Wallet,54,Delivered,2024-01-07 11:39:00
9341,1675,Enugu,The Place,Burger & Fries,1,2956.92,Cash,78,Delivered,2024-01-07 11:40:00
9342,7668,Lagos,Kilimanjoro,Yam & Egg Sauce,4,9631.48,Transfer,14,Delivered,2024-01-07 11:41:00
9343,5267,Port Harcourt,Kilimanjaro,Yam & Egg Sauce,3,5787.35,Wallet,67,Delivered,2024-01-07 11:42:00
9344,6988,Port Harcourt,Chicken Republic,Yam & Egg Sauce,1,10314.05,Card,58,Delivered,2024-01-07 11:43:00
9345,8652,Port Harcourt,Mr Biggs,Efo Riro & Poundo,4,13563.15,Cash,85,Delivered,2024-01-07 11:44:00
9346,9680,Abeokuta,Dominos Pizza,Jollof Rice & Chicken,2,4497.95,Cash,82,Delivered,2024-01-07 11:45:00
9347,2485,Asaba,Kilimanjoro,Ice Cream,2,2317.37,Wallet,42,Delivered,2024-01-07 11:46:00
9348,4659,Port Harcourt,Dominos Pizza,Efo Riro & Poundo,4,3037.16,Cash,35,Delivered,2024-01-07 11:47:00
9349,3419,Port Harcourt,Kilimanjoro,Fried Rice & Turkey,2,7490.52,Transfer,74,Delivered,2024-01-07 11:48:00
9350,8740,Abeokuta,Coldstone,Burger & Fries,3,4832.11,Wallet,72,Delivered,2024-01-07 11:49:00
9351,8143,Uyo,Kilimanjoro,Fried Rice & Turkey,4,3487.05,Wallet,53,Delivered,2024-01-07 11:50:00
9352,4495,Uyo,The Place,Efo Riro & Poundo,4,4458.66,Transfer,61,Cancelled,2024-01-07 11:51:00
9353,1756,Asaba,Chicken Republic,Jollof Rice & Chicken,4,13808.11,Cash,87,Pending,2024-01-07 11:52:00
9354,9448,Benin City,Mr Biggs,Ice Cream,3,5514.31,Wallet,14,Delivered,2024-01-07 11:53:00
9355,2779,Abeokuta,Dominos Pizza,Small Chops,2,14014.71,Transfer,50,Pending,2024-01-07 11:54:00
9356,7487,Abeokuta,Kilimanjoro,Pizza (Large),4,2280.48,Wallet,22,Delivered,2024-01-07 11:55:00
9357,1258,Enugu,The Place,Jollof Rice & Chicken,3,4052.71,Wallet,71,Delivered,2024-01-07 11:56:00
9358,5075,Enugu,Kilimanjoro,Jollof Rice & Chicken,2,7953.41,Cash,29,Delivered,2024-01-07 11:57:00
9359,9498,Port Harcourt,Kilimanjoro,Shawarma,2,12676.2,Wallet,78,Delivered,2024-01-07 11:58:00
9360,9014,Benin City,Chicken Republic,Efo Riro & Poundo,3,4898.72,Transfer,32,Delivered,2024-01-07 11:59:00
9361,2118,Uyo,The Place,Burger & Fries,3,13521.49,Card,38,Cancelled,2024-01-07 12:00:00
9362,8631,Lagos,Chopnownow,Shawarma,2,2880.04,Wallet,18,Delivered,2024-01-07 12:01:00
9363,4017,Port Harcourt,Chicken Republic,Shawarma,3,2534.63,Card,81,Delivered,2024-01-07 12:02:00
9364,5341,Uyo,Dominos Pizza,Burger & Fries,3,11786.76,Cash,20,Delivered,2024-01-07 12:03:00
9365,2658,Port Harcourt,Dominos Pizza,Jollof Rice & Chicken,2,4977.12,Transfer,68,Delivered,2024-01-07 12:04:00
9366,9378,Abeokuta,Kilimanjaro,Ice Cream,1,3898.9,Card,66,Delivered,2024-01-07 12:05:00
9367,2797,Asaba,Chicken Republic,Ice Cream,1,9768.76,Cash,81,Delivered,2024-01-07 12:06:00
9368,1784,Asaba,Dominos Pizza,Jollof Rice & Chicken,1,4516.21,Transfer,42,Delivered,2024-01-07 12:07:00
9369,6691,Asaba,The Place,Pizza (Large),3,12424.83,Transfer,10,Delivered,2024-01-07 12:08:00
9370,4196,Lagos,Chopnownow,Yam & Egg Sauce,4,7635.5,Wallet,75,Failed,2024-01-07 12:09:00
9371,9532,Port Harcourt,Coldstone,Yam & Egg Sauce,4,3460.67,Wallet,24,Failed,2024-01-07 12:10:00
9372,1562,Benin City,Kilimanjoro,Yam & Egg Sauce,1,11357.1,Card,19,Delivered,2024-01-07 12:11:00
9373,5746,Abeokuta,Coldstone,Pizza (Large),1,14845.47,Card,52,Delivered,2024-01-07 12:12:00
9374,3999,Port Harcourt,Chopnownow,Shawarma,3,7956.3,Cash,43,Delivered,2024-01-07 12:13:00
9375,2193,Uyo,Mr Biggs,Yam & Egg Sauce,2,4316.13,Wallet,73,Delivered,2024-01-07 12:14:00
9376,1068,Abeokuta,Coldstone,Small Chops,4,2907.02,Cash,61,Pending,2024-01-07 12:15:00
9377,6679,Abeokuta,Sweet Sensation,Pizza (Large),1,8619.35,Card,68,Pending,2024-01-07 12:16:00
9378,3428,Abuja,Kilimanjoro,Ice Cream,4,10014.25,Card,20,Failed,2024-01-07 12:17:00
9379,7200,Abeokuta,Kilimanjoro,Small Chops,4,6050.71,Cash,30,Delivered,2024-01-07 12:18:00
9380,6396,Benin City,Chicken Republic,Small Chops,4,11237.4,Transfer,65,Delivered,2024-01-07 12:19:00
9381,7993,Port Harcourt,Kilimanjoro,Fried Rice & Turkey,4,3348.67,Transfer,47,Delivered,2024-01-07 12:20:00
9382,4598,Lagos,Kilimanjoro,Burger & Fries,2,8168.4,Transfer,15,Delivered,2024-01-07 12:21:00
9383,1573,Enugu,Sweet Sensation,Pizza (Large),4,10663.01,Card,49,Pending,2024-01-07 12:22:00
9384,5214,Asaba,Sweet Sensation,Pizza (Large),2,4944.36,Wallet,30,Delivered,2024-01-07 12:23:00
9385,8636,Abeokuta,Dominos Pizza,Burger & Fries,4,5221.19,Cash,20,Delivered,2024-01-07 12:24:00
9386,2478,Uyo,Dominos Pizza,Fried Rice & Turkey,1,14997.06,Card,59,Pending,2024-01-07 12:25:00
9387,7127,Abuja,Dominos Pizza,Burger & Fries,2,5170.29,Cash,13,Delivered,2024-01-07 12:26:00
9388,7676,Abeokuta,Dominos Pizza,Ice Cream,4,2400.39,Wallet,70,Delivered,2024-01-07 12:27:00
9389,3196,Benin City,Chopnownow,Yam & Egg Sauce,1,3185.31,Card,17,Delivered,2024-01-07 12:28:00
9390,9166,Lagos,Sweet Sensation,Fried Rice & Turkey,1,7822.86,Cash,79,Delivered,2024-01-07 12:29:00
9391,9846,Abuja,The Place,Pizza (Large),4,4025.96,Card,61,Delivered,2024-01-07 12:30:00
9392,7050,Enugu,The Place,Burger & Fries,1,13240.91,Wallet,31,Delivered,2024-01-07 12:31:00
9393,5650,Uyo,Chopnownow,Shawarma,2,4324.77,Transfer,45,Delivered,2024-01-07 12:32:00
9394,9484,Benin City,Mr Biggs,Yam & Egg Sauce,2,8810.84,Wallet,14,Delivered,2024-01-07 12:33:00
9395,5526,Enugu,Dominos Pizza,Ice Cream,1,9784.51,Wallet,19,Pending,2024-01-07 12:34:00
9396,5412,Uyo,The Place,Fried Rice & Turkey,3,9324.67,Card,28,Delivered,2024-01-07 12:35:00
9397,6443,Uyo,Kilimanjaro,Pizza (Large),2,9448.6,Cash,58,Delivered,2024-01-07 12:36:00
9398,9787,Benin City,Sweet Sensation,Spaghetti Bolognese,2,14881.19,Wallet,49,Delivered,2024-01-07 12:37:00
9399,3593,Benin City,Coldstone,Ice Cream,2,7927.42,Cash,66,Delivered,2024-01-07 12:38:00
9400,7852,Port Harcourt,The Place,Small Chops,1,10921.61,Transfer,15,Delivered,2024-01-07 12:39:00
9401,7629,Ibadan,Coldstone,Fried Rice & Turkey,3,11518.46,Transfer,80,Delivered,2024-01-07 12:40:00
9402,4869,Abeokuta,Mr Biggs,Ice Cream,2,3450.51,Transfer,59,Delivered,2024-01-07 12:41:00
9403,8971,Abeokuta,Chicken Republic,Yam & Egg Sauce,3,5163.44,Card,30,Delivered,2024-01-07 12:42:00
9404,8822,Uyo,Coldstone,Pizza (Large),3,14425.89,Transfer,34,Delivered,2024-01-07 12:43:00
9405,3989,Abeokuta,Dominos Pizza,Jollof Rice & Chicken,2,3301.71,Transfer,56,Delivered,2024-01-07 12:44:00
9406,8062,Abeokuta,Chopnownow,Shawarma,2,8358.2,Card,46,Delivered,2024-01-07 12:45:00
9407,6340,Benin City,The Place,Shawarma,3,2039.07,Wallet,89,Delivered,2024-01-07 12:46:00
9408,4823,Abeokuta,Mr Biggs,Yam & Egg Sauce,4,14274.17,Wallet,41,Delivered,2024-01-07 12:47:00
9409,4932,Port Harcourt,Chopnownow,Efo Riro & Poundo,2,3060.58,Transfer,20,Delivered,2024-01-07 12:48:00
9410,9554,Asaba,Chopnownow,Small Chops,3,11624.03,Transfer,34,Pending,2024-01-07 12:49:00
9411,3429,Abeokuta,The Place,Jollof Rice & Chicken,1,12481.53,Transfer,86,Pending,2024-01-07 12:50:00
9412,8444,Port Harcourt,The Place,Fried Rice & Turkey,3,12092.95,Cash,14,Delivered,2024-01-07 12:51:00
9413,8147,Asaba,Sweet Sensation,Spaghetti Bolognese,2,9365.82,Card,59,Delivered,2024-01-07 12:52:00
9414,8631,Lagos,The Place,Spaghetti Bolognese,3,14128.03,Wallet,44,Delivered,2024-01-07 12:53:00
9415,4598,Lagos,Coldstone,Yam & Egg Sauce,2,10790.19,Card,14,Delivered,2024-01-07 12:54:00
9416,5329,Benin City,Sweet Sensation,Efo Riro & Poundo,2,10109.54,Card,45,Delivered,2024-01-07 12:55:00
9417,7718,Ibadan,The Place,Small Chops,1,14093.34,Wallet,55,Delivered,2024-01-07 12:56:00
9418,9218,Uyo,The Place,Pizza (Large),1,10991.65,Wallet,82,Delivered,2024-01-07 12:57:00
9419,1092,Abuja,Kilimanjaro,Yam & Egg Sauce,3,7946.02,Transfer,19,Delivered,2024-01-07 12:58:00
